imdb_id,title,year,rating,rating_count,runtime,genres,cast,runtime_clean
tt0833561,Woh Lamhe ...,2006.0,6.5,1736.0,PT2H36M,"Biography, Drama, Romance","Kangana Ranaut, Shiney Ahuja, Shaad Randhawa, Purab Kohli, Masumeh Makhija, Anita Wahi, Candida Fernandes, Ram Prakash, Preeti Koppikar, Sunil Bob, Nilofer Khan, Neeraj Khetrapal, Humayun Saeed",2h 36m
tt0083578,Arth,1982.0,7.8,1684.0,PT2H18M,"Drama, Romance","Shabana Azmi, Kulbhushan Kharbanda, Smita Patil, Raj Kiran, Shehzad Askari, Gulshan Grover, Rohini Hattangadi, Geeta Kak, Siddharth Kak, Mazhar Khan, Dina Pathak, Purnima, Shammi, Om Shivpuri, Dalip Tahil, Chand Usmani, Kiran Vairale",2h 18m
tt0247944,Badal,2000.0,5.1,1668.0,PT2H46M,"Action, Crime, Drama","Bobby Deol, Rani Mukerji, Mayuri Kango, Ashutosh Rana, Amrish Puri, Ashish Vidyarthi, Johny Lever, Upasana Singh, Neena Kulkarni, Sana Saeed, Alok Nath, Kulbhushan Kharbanda, Akash Khurana, Harish Patel, Mushtaq Khan, Vishwajeet Pradhan, Shahbaaz Khan, Jeetu Verma",2h 46m
tt31844586,Sisu 2,2025.0,6.9,15535.0,PT1H29M,"Action, War","Jorma Tommila, Stephen Lang, Richard Brake, Tommi Korpela, Kaspar Velberg, Pääru Oja, Erki Laur, Maksim Demidov, Mart Nurk, Riho Rosberg, Martin Kork, Sten Zupping, Veiko Porkanen, Elias Keränen, Robin Täpp, Indrek Taalmaa, Karl Jakob Bartels, Oskar Kröönström",1h 29m
tt3044882,Nasha,2013.0,3.2,1459.0,PT2H2M,"Drama, Romance","Poonam Pandey, Shivam Patil, Vishal Bhonsle, Mohit Chauhan, Ranbir Chakma, Sheetal Singh, Rohan Khurana, Chirag Lobo, Tanuka Laghate, Nikhil Desai, Nation Chakma, Akshay Bhagat, Raj Kesaria, Afreen Khan",2h 2m
tt1079444,Dead Like Me: Life After Death,2009.0,6.0,14575.0,PT1H27M,"Comedy, Drama, Fantasy","Ellen Muth, Callum Blue, Sarah Wynter, Jasmine Guy, Britt McKillip, Christine Willes, Cynthia Stevenson, Henry Ian Cusick, Crystal Dahl, Jordan Hudyma, Vlasta Vrana, Shenae Grimes-Beech, James Easter Bradford, Danette Mackay, Luis Oliva, Michel Perron, Ivan Smith, Nicolas Wright",1h 27m
tt0090575,Aakhree Raasta,1986.0,7.1,1735.0,PT2H44M,"Action, Crime, Drama","Amitabh Bachchan, Sridevi, Jaya Prada, Om Shivpuri, Anupam Kher, Sadashiv Amrapurkar, Dalip Tahil, Bharat Kapoor, Umesh Sharma, Viju Khote, Jagdarshan Samra, Gurbachan Singh, Vijay Kumar, Rajbaldeo, Anand, Ashok Kumar, Raghavaiah, Naresh Parate",2h 44m
tt0419992,My Brother... Nikhil,2005.0,7.3,1387.0,PT2H,"Crime, Drama, Sport","Sanjay Suri, Juhi Chawla, Purab Kohli, Victor Banerjee, Gautam Kapur, Lillete Dubey, Dipannita Sharma, Gautam Kapur, Shayan Munshi, Peeya Rai Chowdhary, Agnivesh Barreto, Raineera Barreto, Philip Colaco, Sanya Cotta, Amit Dhawan, Sujoy Ghosh, Shweta Kawatra, Sandeep Kulshestra",2h
tt0246905,Saajan Chale Sasural,1996.0,5.9,1835.0,PT2H14M,"Comedy, Drama","Govinda, Karisma Kapoor, Tabu, Shakti Kapoor, Satish Kaushik, Satish Shah, Feroz Khan, Mukesh Rishi, Kader Khan, Anjana Mumtaz, Himani Shivpuri, Arun Bakshi, Dinesh Hingoo, Rakesh Bedi, Raju Shrestha, Bharat Kapoor, Jack Gaud, Shashi Kiran",2h 14m
tt0147811,Ankhen,1968.0,7.2,459.0,PT2H52M,"Action, Adventure, Drama","Mala Sinha, Dharmendra, Kumkum, Sujit Kumar, Mehmood, Lalita Pawar, Parduman Randhawa, Daisy Irani, Zeb Rehman, Madhumati, Neelam, Sujata, Nasir Hussain, Jeevan Dhar, Amarnath, Madan Puri, Dhumal, Sajjan",2h 52m
tt0813996,Alag: He Is Different.... He Is Alone...,2006.0,3.7,1496.0,PT2H3M,"Action, Drama, Fantasy","Akshay Kapoor, Dia Mirza, Yatin Karyekar, Jayant Kripalani, Mukesh Tiwari, Sharat Saxena, Beena Banerjee, Tom Alter, Rana Jung Bahadur, Somesh Agarwal, Abhishek Bachchan, Bipasha Basu, Priyanka Chopra Jonas, Bobby Deol, Lara Dutta, Avtar Gill, Eli James, Karan Johar",2h 3m
tt0208903,Disco Dancer,1982.0,6.5,1871.0,PT2H15M,"Action, Drama, Musical","Mithun Chakraborty, Kim, Kalpana Iyer, Om Puri, Geeta Kak, Yusuf Khan, Bob Christo, Master Chhotu, Jankidas, Amarnath Mukherjee, Chandrashekhar Vaidya, Gauri Verma, Vee Suri, Om Shivpuri, Karan Razdan, Rajesh Khanna, Sunil Dhawan, Avtar Singh Gullu",2h 15m
tt3886444,Khamoshiyan,2015.0,4.1,1621.0,PT2H2M,"Drama, Horror, Romance","Gurmeet Choudhary, Ali Fazal, Sapna Pabbi, Debina Choudhary, Vikram Bhatt, Debina Bonnerjee, Rajiv Khare, Vinod Rawat, Umar Sharif",2h 2m
tt0101283,Ajooba,1991.0,5.3,1600.0,PT2H58M,"Action, Adventure, Comedy","Amitabh Bachchan, Dimple Kapadia, Rishi Kapoor, Sonam, Shammi Kapoor, Ariadna Shengelaia, Saeed Jaffrey, Sushma Seth, Amrish Puri, Dalip Tahil, Georgi Darchiashvili, Zurab Kapianidze, Abesalom Loria, Tinnu Anand, Dara Singh Randhawa, Tej Sapru, Tumara, Irakli Khizanishvili",2h 58m
tt0307116,Maa Tujhhe Salaam,2002.0,3.8,1431.0,PT2H42M,"Action, Drama","Sunny Deol, Tabu, Arbaaz Khan, Tinnu Verma, Sudesh Berry, Malaika Arora, Ali Khan, Rana Jung Bahadur, Rajat Bedi, Anang Desai, Deep Dhillon, Sangee Dubey, Avtar Gill, Brij Gopal, Mohan Joshi, Inder Kumar, Monal, Om Puri",2h 42m
tt0040064,3 Godfathers,1949.0,7.0,11473.0,PT1H46M,"Drama, Western","John Wayne, Pedro Armendáriz, Harry Carey Jr., Ward Bond, Mae Marsh, Mildred Natwick, Jane Darwell, Guy Kibbee, Dorothy Ford, Ben Johnson, Charles Halton, Hank Worden, Jack Pennick, Fred Libby, Michael Dugan, Don Summers, Gertrude Astor, John Bose",1h 46m
tt2191721,Jodi Breakers,2012.0,3.7,1274.0,PT2H7M,"Comedy, Musical, Romance","Bipasha Basu, Helen, Pradeep Kharab, Madhavan, Tarana Raja, Gurpreet Saini, Kubbra Sait, Dipannita Sharma, Mrinalini Sharma, Milind Soman, Omi Vaidya",2h 7m
tt0857381,I See You,2006.0,4.4,1262.0,PT2H2M,"Comedy, Drama, Fantasy","Arjun Rampal, Vipasha Agarwal, Chunky Pandey, Boman Irani, Sonali Kulkarni, Deepak Bedi, Sophiya Chaudhary, Hilary Hodsman, Harry Key, Shah Rukh Khan, Kirron Kher, Zaayan Lala, Michael Maloney, Ashwin Mushran, Coralie Robinson, Hrithik Roshan, Andrew Venning, Gordon MacDonald",2h 2m
tt0099080,Baaghi: A Rebel for Love,1990.0,5.9,2001.0,PT2H37M,"Action, Drama, Romance","Salman Khan, Nagma, Shakti Kapoor, Kiran Kumar, Mohnish Behl, Asha Sachdev, Beena Banerjee, Raju Shrestha, Pradeep Singh Rawat, Salim Khan Ding-Dong, Mac Mohan, Dinesh Hingoo, Ghanshyam Rohera, Arun Bakshi, Avtar Gill, Kunika Sadanand, Javed Khan Amrohi, Wahid Hashmi",2h 37m
tt0345177,Ek Doctor Ki Maut,,8.3,1722.0,PT2H2M,"Biography, Drama","Shabana Azmi, Pankaj Kapur, Irrfan Khan, Deepa Sahi, Vijayendra Ghatge, Anil Chatterjee, Vasant Choudhury, Monir Azam, Kristin Basak, Samir Kumar Basu, Nirmal Biswas, Asoke Chakraborty, Bhaskar Chatterjee, Madhuri Chatterjee, Alina Pal Chowdhury, Kartick Chandra Dey, Subhas Dey, Badal Dutta",2h 2m
tt3823392,Love Sonia,2018.0,7.4,2819.0,PT2H2M,Drama,"Abhishek Bharate, Riya Sisodia, Mrunal Thakur, Adil Hussain, Kiran Khoje, Saroj Sharma, Bhavik Jain, Sonali Jain, Rahul Goyal, Sai Tamhankar, D.P. Singh, Anupam Kher, Nikita Aggarwal, Ankur Vikal, Abhinav Gupta, Jagdish Pujari, Kanishka Aggarwal, Nikhil Raj Nikz",2h 2m
tt0154183,Awwal Number,,4.5,1280.0,PT2H30M,"Action, Drama, Sport","Dev Anand, Aamir Khan, Ekta Sohini, Aditya Pancholi, Neeta Puri, Parikshit Sahni, Rammohan Sharma, Rakesh Bedi, Bharat Bhushan, Birbal, Baby Ektaa, Vikram Gokhale, Gulshan, Sameer Kakkar, Kulbhushan Kharbanda, Shashi Kiran, Raj Kishore, Sanjay Kohli",2h 30m
tt0047921,Les carnets du Major Thompson,1955.0,5.2,155.0,PT1H45M,"Comedy, Romance","Jack Buchanan, Martine Carol, Noël-Noël, Totti Truman Taylor, Katie Boyle, André Luguet, Geneviève Brunet, Paulette Dubost, Robert Balpo, Madeleine Barbulée, Charles Bayard, Marguerite Bour, François de Breteuil, Henri Coutet, Lucien Frégis, Palmyre Levasseur, Yette Lucas, Gina Manès",1h 45m
tt0263491,Jis Desh Mein Ganga Rehta Hain,2000.0,4.9,1512.0,PT2H21M,"Comedy, Crime, Drama","Govinda, Sonali Bendre, Rinke Khanna, Milind Gunaji, Supriya Karnik, Shivaji Satam, Reema Lagoo, Shakti Kapoor, Himani Shivpuri, Ankush Chaudhari, Anand Abhyankar, Kishore Nandlaskar, Nandu Madhav, Ramdas Jadhav, Atul Kale, Farhad Shahnawaz, Ekram Kashmiri, Kedarnath Saigal",2h 21m
tt2614722,Umrika,2017.0,6.6,1619.0,PT1H38M,"Comedy, Drama","Aashish Bhatt, Uplaksh Kochhar, Megh Pant, Mayur More, Pankaj Chaudhary, Mukesh Agrohari, Pramod Pathak, Shreyas Pandit, Rajesh Singh, Mandar Shende, Ayussh Ashwani K. Verma, Tony Revolori, Shrikant Yadav, Shruti Bapna, Atharva Upasni, Umesh Jagtap, Sunil V. Mohan, Smita Tambe",1h 38m
tt5717110,Tum Bin 2,2016.0,4.8,1495.0,PT2H27M,"Drama, Romance","Neha Sharma, Aditya Seal, Aashim Gulati, Mouni Roy, Meher Vij, Sonia Balani, Kanwaljeet Singh, Jaspreet Singh, Alishah Ahmad, Emma Sarah Richardson, Stephanie Payne, Edward York, Nicola Jane Macdonald, Harry Verma, Aisha Ahmed, Farah Ahmed, Rosie Baglee, Rom Blanco",2h 27m
tt0290839,Sainik,1993.0,6.0,1437.0,PT2H25M,"Action, Drama, Romance","Akshay Kumar, Ashwini Bhave, Farheen, Alok Nath, Ranjeet Bedi, Anupam Kher, Ronit Roy, Laxmikant Berde, Satish Shah, Harish Patel, Balbinder Dhami, Guddi Maruti, Ranjit Raj, Navneet Nishan, Pankaj Berry, Mac Mohan, Sunil Dhawan, Sachin Mane",2h 25m
tt0305173,Aamdani Atthanni Kharcha Rupaiya,2001.0,5.0,1991.0,PT2H30M,"Comedy, Drama, Family","Govinda, Juhi Chawla, Tabu, Chandrachur Singh, Johny Lever, Vinay Anand, Isha Koppikar, Ketki Dave, Mink Singh, Shakti Kapoor, Govardhan Asrani, Ranjeet Bedi, Sayaji Shinde, Tiku Talsania, Raju Srivastava, Viju Khote, Razak Khan, Sai Subhakar",2h 30m
tt8936646,Extraction,2020.0,6.8,285402.0,PT1H56M,"Action, Crime, Thriller","Chris Hemsworth, Bryon Lerum, Ryder Lerum, Rudhraksh Jaiswal, Shivam Vichare, Piyush Khati, Sara Rumao, Randeep Hooda, Aarti Kulkarni, Umakant Patil, Praveen Indu, Swapnil Kokam, Pankaj Tripathi, Neha Mahajan, Pallas Prajapati, Shazia Naz Gill, Rob Collins, Wayne Blair",1h 56m
tt0130350,Vishwatma,1992.0,6.5,1685.0,PT2H54M,"Action, Drama, Thriller","Sunny Deol, Naseeruddin Shah, Chunky Pandey, Divya Bharti, Sonam, Jyotsna Singh, Raza Murad, Gulshan Grover, Amrish Puri, Dalip Tahil, Sharat Saxena, Tej Sapru, Mahesh Anand, Dan Dhanoa, Anand Balraj, Alok Nath, Aparajita, Sanjay Kohli",2h 54m
tt0185335,Ghulam-E-Musthafa,,6.7,1424.0,PT2H42M,"Action, Crime, Drama","Nana Patekar, Raveena Tandon, Paresh Rawal, Aruna Irani, Mohan Joshi, Mohnish Behl, Shivaji Satam, Vishwajeet Pradhan, Ashwin Kaushal, Satish Shah, Tiku Talsania, Ravi Behl, Radhika Sarathkumar, Swapnil Joshi, Ram Singh, Kanti Karan Dharni, Ratan Adhikar, Rajkishor Prasad",2h 42m
tt31227572,Predator: Badlands,2025.0,7.3,63516.0,PT1H47M,"Action, Adventure, Sci-Fi","Elle Fanning, Dimitrius Schuster-Koloamatangi, Ravi Narayan, Michael Homik, Stefan Grube, Reuben de Jong, Cameron Brown, Alison Wright, Matt Duffer, Ross Duffer",1h 47m
tt0284328,Mujhe Kucch Kehna Hai,2001.0,4.7,1418.0,PT2H15M,"Drama, Romance","Tusshar Kapoor, Kareena Kapoor, Amrish Puri, Rinke Khanna, Dalip Tahil, Himani Shivpuri, Alok Nath, Vrajesh Hirjee, Pankaj Berry, Gopal Datt, Darshan Kumaar, Rajiv Kumar, Hemant Pandey, Rashmi, Rashmi Sachdeva, Asha Sharma, V.K. Sharma, Yashpal Sharma",2h 15m
tt4023852,Welcome to Karachi,2015.0,4.4,1531.0,PT2H11M,"Comedy, War","Arshad Warsi, Jackky Bhagnani, Lauren Gottlieb, Dalip Tahil, Ayub Khoso, Kubra Khan, Danish Husain, Adnan Shah, Imran Hasnee, Pawan Malhotra, Noel James, Saurabh Agnihotri, Rameez Khan, Preeti Sood, Nigel Barber, Kirris Riviere, Atin Pawar, Kumud Pant",2h 11m
tt0326600,Maine Dil Tujhko Diya,2002.0,4.0,1345.0,PT2H34M,"Action, Comedy, Romance","Sohail Khan, Sameera Reddy, Sanjay Dutt, Kabir Bedi, Dalip Tahil, Rajpal Naurang Yadav, Amrita Prakash, Sarfaraz Khan, Heenaa Biswas, Eijaz Khan, Sikander Khan, Sikandar Kharbanda, Archana Puran Singh, Nirmal Shah, Aashif Sheikh, Sikandar, Sohail, Neeraj Vora",2h 34m
tt0357283,Khamosh Pani,2004.0,7.5,1307.0,PT1H39M,Drama,"Kirron Kher, Aamir Ali Malik, Navtej Singh Johar, Salman Shahid, Shilpa Shukla, Sarfaraz Ansari, Adnan Shah, Shazim Ashraf, Arshad Mahmood, Fareeha Jabeen, Abid Ali, Nisar Qadri, Barkat Ullah, Saba Malik, Madan Gopal Singh, Gurjot Singh Mann, Rehan Sheikh, Suhair Fariha Khan",1h 39m
tt0331216,Chor Machaaye Shor,2002.0,4.4,1422.0,PT2H25M,"Action, Comedy","Bobby Deol, Shilpa Shetty Kundra, Bipasha Basu, Paresh Rawal, Om Puri, Ashish Vidyarthi, Rajat Bedi, Shekhar Suman, Rajpal Naurang Yadav, Dinesh Hingoo, Guddi Maruti, Nilofer Ramzan, Razak Khan, Shashi Kiran, Shiva Rindani, Viju Khote, Mohamad Aslam, Atul Parchure",2h 25m
tt1327833,Sorry Bhai!,2008.0,6.2,1089.0,PT2H34M,"Comedy, Drama, Romance","Shabana Azmi, Boman Irani, Sanjay Suri, Sharman Joshi, Chitrangda Singh, Payal Nair, Priyanka Bose, Adrian, Gaurav, Hirak Thakar, Helen, Mahesh Jadu, Kanwar Jagdish, Gaurav Nanda",2h 34m
tt0476729,Aksar,2006.0,5.0,1572.0,PT2H15M,"Drama, Romance, Thriller","Emraan Hashmi, Udita Goswami, Dino Morea, Tara Sharma, Rajat Bedi, Till Dilumière, Hendrik Greis, Ameya Hunaswadkar, James Loughnane, Swaylee Loughnane, Suresh Menon, Firdaus Mevawala, Himesh Reshammiya, Sunita",2h 15m
tt1039969,The Last Lear,2008.0,6.9,1187.0,PT2H10M,Drama,"Amitabh Bachchan, Preity G Zinta, Arjun Rampal, Shefali Shah, Jisshu Sengupta, Divya Dutta, Shahbaaz Khan, Sudip Mukherjee, Prosenjit Chatterjee, Anil Kuriakose, Hu Xin",2h 10m
tt5638474,Wajah Tum Ho,2016.0,4.5,1490.0,PT2H16M,"Drama, Mystery, Romance","Sharman Joshi, Sana Khan, Gurmeet Choudhary, Rajneesh Duggal, Himanshu Malhotra, Prarthana Behere, Sherlyn Chopra, Zareen Khan, Manisha Saxena, Shilpa Mehta, Arvind Wahi, Mehnaz Shroff, Arup Paul, Meira Omar, Virag Mishra, Rajesh Sahu, Yash Ahlawat, Resham Arora",2h 16m
tt14852412,Haathi Mere Saathi,2021.0,6.3,595.0,PT2H6M,Drama,"Bhuvan Arora, Sheeba Chaddha, Rana Daggubati, Rajesh Dubeay, Alok Gagdekar, Zoya Hussain, Rajiv Kachroo, Ravi Kale, Ananth Mahadevan, Krishnakumar Menon, Shriya Pilgaonkar, Vishwajeet Pradhan, Ankit Sagar, Pulkit Samrat, Paritosh Sand, Rohit Tiwari, Tsr",2h 6m
tt0089599,Mirch Masala,1987.0,7.8,1672.0,PT2H8M,"Drama, Thriller","Smita Patil, Naseeruddin Shah, Om Puri, Ratna Pathak Shah, Supriya Pathak, Suresh Oberoi, Neena Kulkarni, Ram Gopal Bajaj, Benjamin Gilani, Mohan Gokhale, Deepti Naval, Harish Patel, Dina Pathak, Paresh Rawal, Raj Babbar, Amole Gupte",2h 8m
tt0363568,Din Dahade,,,,,"Action, Crime, Drama","Paramveer Singh, Sunil Puri, Kamran Rizvi, Kunika Sadanand, Sripradha, Alok Nath, Goga Kapoor, Vikram Gokhale, Ajit Vachani, Anil Kochar, Dinesh Hingoo, Jatin Khan, Shashi Kiran, Shavinder Mahal, Subbiraj, Babbanlal Yadav",
tt3422462,Bangistan,2015.0,4.5,1506.0,PT2H15M,"Comedy, Drama","Aakash Pandey, Jacqueline Fernandez, Riteish Deshmukh, Michalina Olszanska, Kumud Mishra, Sahaarsh Shuklaa, Rajesh Sharma, Pulkit Samrat, Tom Alter, Arya Babbar, Cezary Pazura, Chandan Roy Sanyal, Marta Zmuda Trzebiatowska, Tomasz Karolak, Aakkash Dabhade, Zachary Coffin, Janusz Chabior, Shivkumar Subramaniam",2h 15m
tt0216707,Dil Kya Kare,1999.0,5.1,1405.0,PT2H38M,"Drama, Musical, Romance","Ajay Devgn, Mahima Chaudhry, Kajol, Chandrachur Singh, Farida Jalal, Laxmikant Berde, Akshita Garud, Mohan Joshi, Ananth Mahadevan, Avtar Gill, Rajendra Gupta, Dinesh Hingoo, Achala Sachdev, Arun Bakshi, Kumar Mangat Pathak, Meesha Gautam, Pushpa Verma, Neelu Kohli",2h 38m
tt0189633,Kareeb,1998.0,6.6,1335.0,PT2H25M,"Drama, Romance","Bobby Deol, Shabana Raza, Abhay Chopra, Moushumi Chatterjee, Johny Lever, Sushma Seth, Gopi Desai, Saurabh Shukla, Vijayendra Ghatge, Amit Phalke, Manav Kaushik, Shammi Kapoor, Abhijat Joshi, Uday Chandra, Samir Karnik, Sanjeev Rattan, Akhil Mishra, Vishal Solanki",2h 25m
tt0306228,Where&apos;s the Party Yaar?,2004.0,5.1,1074.0,PT1H50M,Comedy,"Diwakar Pathak, Sunil Malhotra, Indravadan Tridevi, Arun Bakshi, Ulka Amin, Shaan Puri, Kal Penn, Ankur Patel, Tan Tu, Prakash Desai, Mousami Dave, Indi Wijay, M. Kabir, Charlie Flynn, Tina Cherian, Sunil Thakkar, Jason Sellers, Serena Varghese",1h 50m
tt2187972,Shirin Farhad Ki Toh Nikal Padi,2012.0,4.5,1121.0,PT1H51M,Romance,"Freny Bhagat, Dinyar Contractor, Nauheed Cyrusi, Kavin Dave, Kurush Deboo, Boman Irani, Daisy Irani, Farah Khan, Mahabanoo Mody-Kotwal, Tanay Sarda, Shammi",1h 51m
tt1179781,Mission Istaanbul: Darr Ke Aagey Jeet Hai!,2008.0,3.5,1323.0,PT2H10M,"Action, Adventure, Drama","Vivek Oberoi, Zayed Khan, Shriya Saran, Shabbir Ahluwalia, Nikitin Dheer, Suniel Shetty, Shweta Bhardwaj, Abhishek Bachchan, Aslihan Cetin, Shyamsundar Kalani, Aditya Lakhia, Brent Mendenhall, Naushaad Abbas",2h 10m
tt6512784,Haseena Parker,2017.0,5.1,8705.0,PT2H15M,"Biography, Crime, Drama","Shraddha Kapoor, Ankur Bhatia, Siddhant Kapoor, Priyanka Setia, Rajesh Tailang, Rakesh Biduwa, Navdeep Tomar, Tauqeer Alam Khan, Vikram Chadha, Dadhi Pandey, Aparna Ghoshal, Sunil Upadhyay, Ayan Khan, Pramod Pathak, Dayashankar Pandey, Samar Jai Singh, Paras Priyadarshan, Surabhi Badgaiyan",2h 15m
tt7881542,Happy Phirr Bhag Jayegi,2018.0,4.6,1569.0,PT2H16M,Comedy,"Sonakshi Sinha, Diana Penty, Jimmy Shergill, Ali Fazal, Piyush Mishra, Jassie Gill, Denzil Smith, Jason Tham, Bijou Thaangjam, Jeeveshu Ahluwalia, Gaurav Dixit, Ashu Sharma, Sahil Dua, Sarah Hashmi, Aslam Hussain, Aparshakti Khurana, Parvez Patwary Milon",2h 16m
tt0068305,Bombay to Goa,1972.0,6.7,1343.0,PT2H12M,"Action, Adventure, Comedy","Mehmood, Aruna Irani, Amitabh Bachchan, Shatrughan Sinha, Anwar Ali, Kishore Kumar, Lalita Pawar, Manorama, Keshto Mukherjee, Mukri, Agha, Manmohan, Nasir Hussain, Sunder, Asit Kumar Sen, Mehmood Jr., Randhir, Raj Kishore",2h 12m
tt0106408,Bhaji on the Beach,,6.4,1304.0,PT1H41M,"Adventure, Comedy, Drama","Kim Vithana, Jimmi Harkishin, Sarita Khajuria, Akbar Kurtha, Mo Sesay, Lalita Ahmed, Shaheen Khan, Zohra Sehgal, Amar Chadha-Patel, Nisha Nayar, Renu Kochar, Surendra Kochar, Souad Faress, Tanveer Ghani, Peter Cellier, Rudolph Walker, Fraser James, Dean Gatiss",1h 41m
tt0337585,Bomb the System,,6.4,1126.0,PT1H31M,"Action, Drama","Mark Webber, Jade Scott Yorker, Jaclyn DeSantis, Gano Grills, Joey Dedio, Stephen Buchanan, Al Sapienza, Bonz Malone, Donna Mitchell, Kumar Pallana, Blake Lethem, Dylan Mikson, Joshua Gustin, KaDee Strickland, Semz, Walter Masterson, Nato Jude, Lee Quiñones",1h 31m
tt0061073,Teesri Manzil,1966.0,7.6,1380.0,PT2H52M,"Comedy, Musical, Mystery","Shammi Kapoor, Asha Parekh, Raj Mehra, Prem Chopra, Laxmi Chhaya, Neeta, Sabina, Salim Khan, Rashid Khan, Ram Avtar, Haroon, Iftekhar, Indira Bansal, S.N. Banerjee, Bazid Khan, Dhanna, Saral Kumar, K.N. Singh",2h 52m
tt0084324,Meri Jung,1985.0,7.2,1603.0,PT2H44M,"Action, Drama","Anil Kapoor, Girish Karnad, Nutan, Amrish Puri, Meenakshi Sheshadri, Khushbu Sundar, Beena Banerjee, Rajan Haksar, A.K. Hangal, Iftekhar, Jaaved Jaaferi, Kamal Kapoor, Huma Khan, Viju Khote, Parikshit Sahni, Sudhir, Rabia Amin, Tyrone Aviet",2h 44m
tt0173283,Swarg,1990.0,6.7,1942.0,PT2H40M,Drama,"Rajesh Khanna, Govinda, Madhavi, Juhi Chawla, Dilip Dhawan, Raja Bundela, Neena Gupta, Mahesh Anand, Vikas Anand, Bhagwan Palav, Arun Bakshi, Jaspal Sandhu, Yunus Parvez, Shehnaz Kudia, Anjana Mumtaz, Bharat Bhushan, Lilliput, Mushtaq Merchant",2h 40m
tt6275262,Vodka Diaries,2018.0,5.6,1699.0,PT2H,"Mystery, Thriller","Kay Kay Menon, Raima Sen, Mandira Bedi, Sharib Hashmi, Rishi Bhutani, Herry Tangiri, Vaishnavi Dhanraj, Antara Srivastava, Swati Rajput, Rahul Kapoor, Sooraj Thapar, Vikram Sakhalkar, Namya Saxena, Mohommed Ali Shah, Dipoo Srivastava, Rajat Srivastava, Mayank Srivastava, Aniket",2h
tt1033500,The Train,2006.0,7.4,8.0,PT3M,"Short, Drama","Brooks Livermore, James Rhodes, Peter Salter, Lawrence Sheldon, Beth Winslet",3m
tt10888942,Shaadi Karke Phas Gaya Yaar,2018.0,,,PT2H1M,Drama,"Aditya Ojha, Sanjay Pandey, Neha Shree, Shyamli Shrivastava, Tannushree",2h 1m
tt2280932,End of the Road a Film About First Love,,,,,Short,"Charlotte Coleman, Caspar Cronk, Magdalen Egerton, Michael Gould, Raymond Johnson, Kevin O'Donohoe, Andrew Tiernan, Cameron Todd",
tt1202517,Barah Aana,2009.0,6.7,1404.0,PT1H37M,"Comedy, Crime, Drama","Naseeruddin Shah, Vijay Raaz, Arjun Mathur, Violante Placido, Tannishtha Chatterjee, Jayati Bhatia, Mahabanoo Mody-Kotwal, Benjamin Gilani, Kewal Garg, Jehangir Karkaria, Ashwin Kaushal, Nissar Khan, Pratibha, Kuldeep Sareen, Pankaj Tripathi",1h 37m
tt0135641,Sapoot,1996.0,5.2,1346.0,PT2H38M,"Action, Crime, Drama","Akshay Kumar, Suniel Shetty, Karisma Kapoor, Sonali Bendre, Kiran Kumar, Mukesh Rishi, Prem Chopra, Kader Khan, Johny Lever, Sanjeeva, Avtar Gill, Shalini Kapoor, K.K. Raj, Jeetu Verma, Govind Agrawal, Bhushan Kumar Dhar, Manyata Dutt, Mahavir Shah",2h 38m
tt0960141,Fugly,,5.4,59.0,,Comedy,"Clyde Kusatsu, Nikki Cox, Troy Gentile, Nate Haden, Jamie Hagan, Payton Maguire, Remington Naves, Drew Powell, Michael Rapaport, Trenton Rogers, Vanessa Ross, Roberto Sanchez, Teddy Sears, Marissa Jaret Winokur, Hawk Younkins",
tt1877691,Love Breakups Zindagi,2011.0,5.9,1147.0,PT2H36M,"Comedy, Drama, Romance","Zayed Khan, Dia Mirza, Cyrus Sahukar, Tisca Chopra, Satyadeep Misra, Vaibhav Talwar, Pallavi Sharda, Auritra Ghosh, Umang Jain, Farida Jalal, Shabana Azmi, Ashish Bhatia, Riteish Deshmukh, Sai Gundewar, Boman Irani, Shah Rukh Khan, Soni Razdan, Nandini Sen",2h 36m
tt10012002,Killer Babes and the Frightening Film Fiasco,2020.0,,,,Horror,"Aidan Armstrong, Linnea Quigley, Brady Hepner, Debbie Rochon, Tiffany Shepis, Lisa Wilcox, Tristan Risk, Emma Bellomy, Arianna Tysinger, Trista Robinson, Tim O'Hearn, Jp Lambert, Jimmy Dempster, Sammie Cassell, Shane Terry, Larry Parks, Teddy Jacobs, Clara Hawn",
tt3438640,Marvel One-Shot: All Hail the King,2014.0,7.2,14307.0,PT14M,"Short, Comedy, Drama","Ben Kingsley, Scoot McNairy, Lester Speight, Sam Rockwell, Matt Gerald, Allen Maldonado, Crystal the Monkey, Joey Abril, Billy Choi, Rob S. Gray, Steve Huang, Justin Mercer, Marcus Natividad, Eddie J. Rangel, Steve Shampine, Cuete Yeska",14m
tt0444874,Main Aisa Hi Hoon,2005.0,5.0,1245.0,PT2H42M,"Drama, Family, Musical","Ajay Devgn, Sushmita Sen, Esha Deol, Anupam Kher, Rucha Vaidya, Raj Gokani, Anjan Srivastav, Vikram Gokhale, Lillete Dubey, Naresh Suri, Dinesh Lamba, Sanjay Sood, Kaveri Ghosh, Rita Puri, Dhara Saraswati",2h 42m
